F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_09_EXP_FEE_SVC_ACC_TOT,F9_10_LIAB_ACC_PAYABLE_EOY,F9_10_ASSET_ACC_NET_EOY,F9_09_EXP_AD_PROMO_TOT,F9_09_EXP_BEN_PAID_MEMB_TOT,F9_10_NAFB_CAP_STCK_EOY,F9_09_EXP_COMP_DSQ_PERS_TOT,F9_09_EXP_CONF_MEETING_TOT,F9_10_ASSET_LOAN_OFF_EOY,F9_10_LIAB_REV_DEFERRED_EOY,F9_09_EXP_DEPREC_TOT,F9_00_ORG_EIN,F9_10_LIAB_ESCROW_ACC_EOY,SA_03_PUB_AMT_CONTR_SBST_TOT,SA_02_PUB_CONTR_SBST_TOT,F9_05_NUM_FORM_1096_BOX_3,F9_05_170C_NUM_FORM_8282_FILED_X,F9_09_EXP_FEE_SVC_INVEST_TOT,F9_09_EXP_FEE_SVC_LOB_TOT,F9_09_EXP_FEE_SVC_MGMT_TOT,F9_09_EXP_FEE_SVC_OTH_TOT,F9_05_NUM_FORM_W2G,SA_02_PUB_GIFT_GRANT_CONTR_TOT,F9_08_REV_OTH_SALE_GAIN_NET_TOT,F9_09_EXP_GRANT_US_INDIV_TOT,F9_10_LIAB_GRANT_PAYABLE_EOY,F9_09_EXP_GRANT_FRGN_TOT,F9_09_EXP_GRANT_US_ORG_TOT,SA_02_TOT_INCOME_GRO_TOT,SA_03_TOT_INCOME_GRO_TOT,F9_08_REV_OTH_FUNDR_EVNT_1,F9_08_REV_OTH_GAMING,F9_05_501C7_GRO_RCPT_PUB_USE,SA_03_PUB_GRO_RCPT_NONUBIZ_TOT,SA_03_PUB_GRO_RCPT_ADM_TOT,SA_02_TOT_GRO_RCPT_RLTD_ACTS,F9_08_REV_OTH_RENT_GRO_PERS,F9_08_REV_OTH_RENT_GRO_REAL,F9_09_EXP_INFO_TECH_TOT,F9_09_EXP_INSURANCE_TOT,F9_10_ASSET_INTANGIBLE_EOY,F9_09_EXP_INT_TOT,F9_10_ASSET_INV_SALE_EOY,F9_10_ASSET_INVEST_SEC_EOY,F9_10_ASSET_INVEST_SEC_OTH_EOY,F9_10_ASSET_INVEST_PROG_RLTD_EOY,F9_09_EXP_FEE_SVC_LEGAL_TOT,F9_08_REV_OTH_FUNDR_DIRECT_EXP,F9_08_REV_OTH_GAMING_DIRECT_EXP,F9_08_REV_MISC_BIZCODE,F9_08_REV_MISC_BIZCODE_2,F9_08_REV_MISC_BIZCODE_3,F9_08_REV_MISC_OTH_TOT,F9_08_REV_OTH_FUNDR_NET_TOT,F9_08_REV_OTH_GAMING_NET_TOT,SA_02_TOT_INCOME_NET_UBIZ_TOT,SA_03_TOT_INCOME_NET_UBIZ_TOT,F9_07_COMP_KONTR_NUM_GT_100K,F9_05_NUM_EMPL,F9_07_COMP_DTK_NUM_GT_100K,F9_10_ASSET_CASH_EOY,F9_10_ASSET_NOTE_LOAN_NET_EOY,F9_09_EXP_OCCUPANCY_TOT,F9_09_EXP_OFFICE_TOT,F9_10_ASSET_OTH_EOY,F9_09_EXP_OTH_EMPL_BEN_TOT,F9_09_EXP_OTH_TOT,F9_09_EXP_OTH_TOT_2,F9_09_EXP_OTH_TOT_3,F9_09_EXP_OTH_TOT_4,SA_02_TOT_INCOME_OTH_TOT,SA_03_TOT_INCOME_OTH_TOT,F9_10_LIAB_OTH_EOY,F9_10_NAFB_CAP_SURPLUS_EOY,F9_10_LIAB_LOAN_OFF_EOY,F9_09_EXP_PENSION_CONTR_TOT,F9_10_NAFB_RESTRICT_PERM_EOY,F9_10_ASSET_PLEDGE_NET_EOY,F9_10_ASSET_EXP_PREPAID_EOY,SA_02_PUB_SUPPORT_TOT,SA_03_PUB_SUPPORT_TOT,SA_02_PUB_TOT_L123_TOT,SA_03_PUB_TOT_L1_5_TOT,F9_09_EXP_PAY_AFFIL_TOT,F9_05_501C29_RESERVE_MAINT_AMT,F9_10_ASSET_LOAN_DSQ_PERS_EOY,SA_03_PUB_AMT_PERS_DSQ_TOT,F9_08_REV_OTH_RENT_LESS_EXP_PERS,F9_08_REV_OTH_RENT_LESS_EXP_REAL,F9_08_REV_OTH_RENT_INCOME_PERS,F9_08_REV_OTH_RENT_INCOME_REAL,F9_09_EXP_ROY_TOT,F9_08_REV_OTH_ROY_TOT,SA_02_TOT_AMT_L4_CY_TOT,SA_03_TOT_AMT_L6_TOT,SA_02_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_ADD_L7AB_TOT,SA_03_TOT_ADD_L10AB_TOT,F9_10_ASSET_SAVING_EOY,F9_00_TAX_PERIOD_END_DATE,F9_10_NAFB_RESTRICT_TEMP_EOY,SA_03_PUB_GIFT_GRANT_CONTR_TOT,F9_10_NAFB_TOT_LIAB_NAFB_EOY,SA_01_PCSTAT_SUPPORT_ORG_NUM,F9_08_REV_PROG_TOT,F9_08_REV_PROG_TOT_2,F9_08_REV_PROG_TOT_3,F9_08_REV_PROG_TOT_4,F9_08_REV_PROG_TOT_5,F9_08_REV_PROG_OTH_TOT,SA_02_TOT_SUPPORT_TOT,SA_03_TOT_SUPPORT_TOT,F9_09_EXP_TRAVEL_TOT,F9_09_EXP_TRAVEL_ENTMT_TOT,F9_08_REV_OTH_INVEST_BOND_TOT,SA_02_PUB_TAXREV_LEVIED_TOT,SA_03_PUB_TAXREV_LEVIED_TOT,SA_03_TOT_INCOME_UBIZ_TOT,F9_10_NAFB_UNRESTRICT_EOY,F9_10_LIAB_NOTE_UNSEC_EOY,TAX_YEAR,F9_00_TAX_YEAR,F9_10_ASSET_LAND_BLDG_NET_EOY,F9_00_TAX_PERIOD_BEGIN_DATE,F9_07_COMP_DTK_COMP_RLTD,F9_07_COMP_DTK_COMP_OTH,F9_07_COMP_DTK_COMP_ORG,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,GEO_ZIP5,F9_03_PROG_CODE,F9_03_PROG_CODE_2,F9_03_PROG_CODE_3,F9_00_EXEMPT_STAT_501C3_X,F9_08_REV_MISC_OTH_RLTD,F9_08_REV_MISC_OTH_UBIZ,F9_08_REV_MISC_OTH_EXCL,F9_09_EXP_OTH_TOT_5,F9_09_EXP_OTH_TOT_6,F9_08_REV_PROG_DESC,F9_08_REV_PROG_DESC_2,F9_08_REV_PROG_DESC_3,F9_08_REV_PROG_DESC_4,F9_08_REV_PROG_DESC_5,DUP_RTRN_X,Percent_Unhealthy_Days
SHOW LOW,AZ,97675.0,34032881,59468419.0,1084862.0,0,0.0,0.0,859040.0,0.0,21758.0,14516752.0,2520739857,0.0,0.0,0,226,0,0.0,0.0,0.0,23317490,0,3435788,1576344.0,0.0,0.0,0.0,0.0,1272,72.0,101893.0,0.0,0,0,1342925,525307,0,44752.0,1933,1982947.0,0.0,2490063.0,3440801.0,30865082,0,0.0,460159.0,71367.0,0,622000.0,622000.0,622000.0,993851.0,30526.0,0.0,0.0,0.0,48,1676,170,2557031.0,0,9297591.0,9929,23178,13273278.0,34299750,3465923,1016642,558990.0,0.0,348267.0,681536,0,0.0,1810040.0,0.0,0.0,3765897.0,3435788,2160498,3435788,2292478,0.0,0,0.0,131980.0,0,0.0,0,44752.0,0.0,0.0,3435788,2292478,0.0,0.0,131980.0,72.0,9775542,807835,0.0,949553.0,311253172,0,199082373,224154,23124,1155.0,0.0,0,3437060,2640817,583500.0,0,0,0.0,0,0.0,0.0,0,8076,8078.0,201357222.0,80778.0,0.0,391171.0,8091168.0,0.0,343604.0,1204.0,1474.0,29.0,53.0,381615.0,100528.0,1811804.0,0.0,5161592.0,1434910.0,541940.0,541900.0,0.0,0.0,0,0.273972602739726
SIOUX FALLS,SD,3084611.0,403808747,680528971.0,32754238.0,0,2126594.0,6429283.0,10199346.0,5415.0,16884044.0,240919580.0,61235003170,146067371.0,7607071.0,37983973,6300,0,1949587.0,540488.0,2979259.0,319241789,5,261704511,2542094.0,2723959.0,237413.0,2476301.0,91540437.0,12945170,154885024.0,4007248.0,91003.0,0,6000500,4913375656,61466257,74525,8321726.0,82273930,28495435.0,79993682.0,63646296.0,94822503.0,1245565766,29138586,51596013.0,5293947.0,2480220.0,85800,13043588.0,5538992.0,2154613.0,7622680.0,1527028.0,5203.0,100979.0,0.0,1325,34183,3628,127141807.0,83613071,149466311.0,59395871,370999419,247928785.0,1048839409,92672947,29354508,20414398.0,6108984.0,52988728.0,353726234,1813900,166949.0,99435169.0,587481.0,31574361.0,53500093.0,224644538,5037584139,262628511,5061340183,587558.0,0,105504.0,16148973.0,0,2474625.0,74525,5847101.0,0.0,18745.0,262628511,5061340183,924000.0,0.0,23756044.0,154885080.0,119675420,27057230,5850716.0,141964027.0,5972151241,30,3708961526,988005425,381484229,123377909.0,58259552.0,125226392,281783644,5269213991,28891368.0,0,0,0.0,0,56.0,13230410.0,4551535,270546,270557.0,3003890630.0,2705560.0,174554045.0,24313417.0,28279468.0,41362434.0,7652621.0,29903.0,10366.0,1687.0,1884.0,3707290.0,1100341.0,3213.0,0.0,34392142.0,47135242.0,31102824.0,12215337.0,7024137.0,2320420.0,0,0.273972602739726
SOMERSET,KY,49169.0,1375394,1358219.0,43050.0,0,0.0,0.0,41424.0,0.0,163981.0,985752.0,9525868897,0.0,0.0,0,48,0,8981.0,0.0,0.0,1207655,11,14072867,-116.0,77928.0,0.0,0.0,47693.0,44517,584788.0,118234.0,8011398.0,0,161357,48723161,4908192,0,416192.0,109236,221182.0,0.0,47727.0,61828.0,6182619,1614000,0.0,32914.0,27327.0,7590834,561499.0,0.0,0.0,54058.0,90907.0,420564.0,82275.0,0.0,0,223,2,7906402.0,10968372,294815.0,144509,290909,1093956.0,3417880,1467467,281933,283297.0,50.0,18126187.0,2872826,0,0.0,42221.0,0.0,284995.0,323995.0,14072867,58839473,14072867,58839473,2621.0,0,0.0,0.0,0,19437.0,0,396755.0,0.0,0.0,14072867,58839473,0.0,0.0,0.0,584788.0,1558198,4240806,0.0,9954955.0,50548714,4,7993067,2274760,606053,56864.0,19404.0,21636,14199709,77550448,433736.0,0,0,0.0,0,0.0,0.0,19401,42399,42406.0,19999177.0,424054.0,0.0,36697.0,475229.0,40958.0,892545.0,6304.0,1402.0,0.0,321.0,-639.0,69.0,-1431.0,0.0,518400.0,2521509.0,1152800.0,1335600.0,0.0,0.0,0,0.0
SONORA,CA,85003.0,23136440,32500470.0,69127.0,0,18138.0,0.0,189127.0,0.0,115712.0,8130387.0,10932273318,0.0,0.0,3528148,60,0,72051.0,0.0,416308.0,33761912,0,15894825,-33435.0,446612.0,670820.0,208975.0,1451048.0,1995551,2898.0,476482.0,0.0,0,90955,9817651,17252,0,9675.0,2123514,482270.0,435997.0,1759172.0,5225022.0,14303830,0,0.0,500072.0,463440.0,0,2687509.0,541800.0,0.0,59167.0,13042.0,0.0,0.0,0.0,76,1808,229,2450625.0,0,11122471.0,3413011,27856083,15074676.0,50393702,42026871,1962381,1196347.0,14861.0,3131.0,98455919,0,0.0,3273492.0,0.0,1021863.0,1031337.0,12366677,14477371,15894825,14554713,91894.0,0,0.0,77342.0,0,8274.0,0,1401.0,0.0,0.0,15894825,14554713,0.0,0.0,77342.0,2898.0,147789538,2624856,0.0,4646107.0,337225700,1,2850445,984979,70993,86113.0,275436709.0,0,17905237,14560742,489399.0,2080,308,0.0,0,0.0,0.0,0,26247,26247.0,104610935.0,262470.0,14430766.0,939606.0,1518861.0,169633.0,1239810.0,3385.0,1229.0,0.0,197.0,6601.0,4706.0,867.0,0.0,1378413.0,2056934.0,1523309.0,531120.0,900099.0,900099.0,0,0.5586592178770949
SPARTANBURG,SC,791842.0,4019178,2452507.0,1189415.0,0,0.0,856028.0,1949428.0,0.0,2579949.0,4774028.0,46113049999,28090088.0,2815436.0,20071672,1240,0,518950.0,60309.0,515663.0,4423769,0,344057506,839711.0,10841692.0,0.0,560683.0,19866594.0,17480506,2132050.0,1861599.0,0.0,0,260340,93785976,11056781,0,389206.0,935478,1378327.0,4719.0,1078751.0,1654435.0,249146732,63651598,500716.0,363923.0,1226647.0,0,12583510.0,3773207.0,2700297.0,2929497.0,634952.0,0.0,91131.0,45865.0,23,2163,30,26749826.0,3275928,5717135.0,1974249,28508158,3482538.0,27221557,4713316,2180369,1410774.0,31243230.0,2933360.0,7478122,115214,0.0,1218363.0,0.0,6114480.0,573623.0,323985834,140276016,344057506,143779939,233841.0,0,0.0,688487.0,0,200.0,0,389006.0,29634.0,4306.0,344057506,143779939,0.0,1.0,3503923.0,2132050.0,21151987,18578809,0.0,49733622.0,500176602,22,48717925,9246552,1319476,397855.0,34960.0,63910,392872373,148891214,2023297.0,0,0,0.0,0,0.0,1240350.0,6392264,185748,185779.0,96391893.0,1857760.0,1335229.0,788625.0,7707793.0,110965.0,2695962.0,17897.0,7355.0,2297.0,1366.0,250275.0,61003.0,1530.0,0.0,3129366.0,26101302.0,15263394.0,10532080.0,4006419.0,711110.0,0,0.5747126436781609
SPRINGFIELD,IL,843488.0,6161107,4047042.0,2536529.0,40561,2592427.0,0.0,2809040.0,38.0,8309410.0,3991163.0,42326933040,0.0,246916.0,15908098,11294,0,277576.0,164717.0,1747604.0,4514182,3,311550505,7257493.0,5293328.0,738704.0,397868.0,9061361.0,12719895,8965431.0,1912215.0,47885.0,0,5296493,133538343,23663524,6600,834900.0,971637,1063418.0,31065.0,883513.0,1817959.0,111074128,28536121,3131428.0,131148.0,1007179.0,17969,32435882.0,7011903.0,1794810.0,1191009.0,905036.0,29916.0,246842.0,49892.0,10,2103,33,18302397.0,1928192,5873242.0,2913555,30449915,4661225.0,27858210,4097798,1700357,935473.0,2694233.0,990357.0,19711360,124759,26070.0,1580425.0,0.0,30428499.0,1372850.0,297127679,276763860,313035777,283305110,225998.0,0,0.0,6294334.0,0,488800.0,6600,346100.0,5320.0,846759.0,313035777,283305110,1485272.0,264040.0,6541250.0,8965431.0,52128215,22414745,0.0,144206234.0,389918336,6,33723368,9272181,3509700,1392142.0,200981.0,199710,328696747,293310790,1550228.0,0,2686,0.0,0,0.0,2189374.0,136163,224109,224136.0,106670487.0,2241333.0,3580208.0,1219695.0,5922440.0,740459.0,6960668.0,20339.0,8342.0,5107.0,1643.0,124468.0,1004.0,4299.0,0.0,1742599.0,33303311.0,18239570.0,8535386.0,4350039.0,2665309.0,0,0.1378359751895244
STATE COLLEGE,PA,305318.0,4944540,7746428.0,471922.0,0,3025985.0,1573829.0,1431481.0,0.0,3108091.0,2445649.0,14063838533,8223.0,0.0,2409024,510,0,90621.0,0.0,10988.0,575562,0,334337779,393519.0,731720.0,233550.0,1067609.0,4936570.0,5983086,3597851.0,1177911.0,48476.0,0,4188651,36020611,12552703,0,293781.0,948262,805218.0,117014.0,430877.0,116162.0,21192080,62096295,82846.0,40023.0,346056.0,7841,9108803.0,1712399.0,900099.0,4003901.0,831855.0,40635.0,64076.0,401193.0,2,2152,11,17549246.0,334987,3173286.0,1365184,1927528,8691323.0,7171953,2980009,1150025,885460.0,531150.0,390343.0,2887759,45784,0.0,1014135.0,0.0,530202.0,1115352.0,333696843,63825789,336105867,63825789,2407.0,0,0.0,0.0,0,95112.0,0,198669.0,32229.0,41947.0,336105867,63825789,0.0,0.0,0.0,3597851.0,11415633,8481043,0.0,23616527.0,152373328,7,68655192,3193237,688371,60982.0,11298.0,26900,342684179,68215176,2041665.0,0,0,1768088.0,0,0.0,3154053.0,685755,84798,84806.0,28149555.0,848052.0,895994.0,367220.0,3334895.0,3199610.0,705689.0,9081.0,3377.0,2976.0,592.0,362049.0,55845.0,15165.0,0.0,2007898.0,15700732.0,8197826.0,4376098.0,2322529.0,1611229.0,0,0.0
STEAMBOAT SPRINGS,CO,112713.0,1013347,367086.0,122532.0,0,0.0,0.0,46716.0,0.0,502810.0,1056428.0,2113969749,209290.0,147310.0,980414,66,0,0.0,0.0,406513.0,2938189,0,4449476,0.0,1895.0,0.0,508953.0,581817.0,6093,963248.0,0.0,0.0,0,0,58256729,259820,0,0.0,19311,108316.0,0.0,3310053.0,34654.0,6435636,0,0.0,61029.0,0.0,0,999999.0,532000.0,0.0,88776.0,0.0,0.0,0.0,0.0,4,238,0,750574.0,0,402075.0,124058,4519076,610134.0,800272,352108,152483,125286.0,0.0,0.0,13573170,0,0.0,17894.0,0.0,57491.0,81353.0,3469062,59123044,4449476,59270354,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4449476,59270354,0.0,0.0,147310.0,963248.0,1375190,807648,0.0,1013625.0,49319373,0,12243991,216458,0,0.0,0.0,0,4455569,60233602,50463.0,0,0,0.0,0,0.0,0.0,3500000,8076,8076.0,35698313.0,80760.0,0.0,10316.0,193478.0,0.0,321938.0,0.0,0.0,0.0,31.0,15641.0,0.0,0.0,0.0,252593.0,1244300.0,0.0,0.0,0.0,0.0,0,0.2808988764044944
SUMMERVILLE,GA,4625.0,14908,0.0,5226.0,0,0.0,0.0,600.0,0.0,0.0,5769.0,1504779176,0.0,0.0,0,5,0,0.0,0.0,68105.0,0,0,1064074,0.0,0.0,0.0,0.0,2432.0,0,86.0,0.0,0.0,0,0,465549,320,0,0.0,0,8297.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,250092.0,0,4724.0,1574,0,0.0,65157,18486,4888,4972.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,450.0,1064074,654601,1064074,654601,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1064074,654601,0.0,0.0,0.0,86.0,0,605736,0.0,189052.0,331980,0,47873,8450,45374,701.0,36282.0,0,1064074,654687,78377.0,2400,0,0.0,0,0.0,0.0,0,6057,6057.0,81438.0,60570.0,0.0,0.0,0.0,0.0,92241.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,47317.0,0.0,0.0,0.0,0.0,0.0,0,0.0
SYRACUSE,NY,3707309.0,186149533,139206480.0,5569925.0,0,10742439.0,2411379.0,4259477.0,978.0,20202579.0,45704098.0,47378197104,78335190.0,6335803.0,6675295,4771,0,2241229.0,95220.0,3485710.0,53943216,0,1115848827,5917047.0,10758269.0,7219991.0,274267.0,39368371.0,70430140,14207354.0,5009982.0,157709.0,0,277553,2674589156,854471517,0,1829464.0,11364602,14079204.0,2467740.0,14434084.0,11293642.0,391060443,260023804,-782146.0,2188082.0,2880974.0,15685,84037652.0,43042668.0,28597937.0,16372486.0,2129008.0,142024.0,54166.0,2770534.0,201,21042,585,105859461.0,61772350,48416423.0,22845293,216960873,83467209.0,686314000,53427029,32379096,9879336.0,18545690.0,13049938.0,289505045,13920,3172636.0,17680941.0,0.0,46398786.0,23728617.0,1119303548,2821533295,1125978843,2833658333,3551806.0,0,0.0,5789235.0,0,354423.0,0,1475041.0,450864.0,7815.0,1125978843,2833658333,1497331.0,64661.0,12125038.0,14769773.0,69558597,39780932,235548.0,158726963.0,1828660615,19,1373767217,88175307,23411301,8792565.0,2043784.0,755834,1215008839,2864248578,9104766.0,0,5153,8632685.0,0,562419.0,3758321.0,16140111,397743,397789.0,501110990.0,3977845.0,20383283.0,5746147.0,36192825.0,1727613.0,2601648.0,49533.0,20348.0,12841.0,2944.0,5559219.0,3097663.0,653304.0,0.0,11623412.0,90164531.0,36155081.0,20776471.0,12175084.0,7250906.0,0,0.0
TALLAHASSEE,FL,1856853.0,11313312,10641602.0,1189923.0,231544,0.0,4325440.0,8612384.0,11551.0,5641838.0,5413634.0,82600615177,55943.0,5190591.0,52010959,1138,0,628733.0,469054.0,2986137.0,10183964,15,856831602,1447441.0,2519940.0,3387776.0,504997.0,45437090.0,32343482,8607557.0,1874593.0,0.0,0,9016873,148932237,213396722,105302,1086077.0,1182042,2505695.0,29650.0,1026690.0,2368344.0,197211465,125943810,5001928.0,1555314.0,1208432.0,0,35115222.0,11668899.0,3261297.0,3380989.0,666161.0,0.0,325523.0,1409851.0,29,2816,75,59505928.0,3277264,9920106.0,4079259,9101952,7999184.0,18429801,7713705,7343502,2871230.0,6225186.0,2122905.0,24052123,200819,258770.0,1903416.0,375331.0,10569076.0,2112411.0,810037898,216013433,862048857,222478134,289149.0,0,0.0,1274110.0,2800,442099.0,102502,643978.0,0.0,430071.0,862048857,222478134,5217255.0,0.0,6464701.0,8690457.0,403059898,31905450,374130.0,63547247.0,949767433,4,69686431,9872168,3453500,2362246.0,824864.0,445156,900943048,234701347,5214836.0,277995,0,0.0,981777,82900.0,6969409.0,1139811,319002,319038.0,120985364.0,3190345.0,13120389.0,2765964.0,14177020.0,160208.0,5104399.0,34895.0,16385.0,8010.0,2245.0,1329174.0,28370.0,51468.0,0.0,8000278.0,60471659.0,38354269.0,20591498.0,8441424.0,3836128.0,0,0.273972602739726
TAOS,NM,167009.0,366592,166486.0,98093.0,0,239752.0,0.0,64996.0,0.0,50000.0,773215.0,9819795064,0.0,0.0,676645,233,0,21135.0,0.0,49589.0,1414286,0,31181567,24982.0,38197.0,0.0,0.0,203265.0,301672,87135.0,255650.0,0.0,0,0,1342092,19525673,0,24300.0,112069,331175.0,6838.0,39108.0,340297.0,4824923,0,164411.0,10222.0,130617.0,0,2421808.0,0.0,0.0,21551.0,125033.0,0.0,176861.0,0.0,0,304,2,3720476.0,95733,984107.0,139725,61836,462092.0,454674,186726,116105,102529.0,884290.0,0.0,27736,0,194952.0,38451.0,0.0,823191.0,48950.0,31198658,3581625,31875303,3582025,394710.0,0,0.0,400.0,0,9716.0,0,14584.0,0.0,36.0,31875303,3582025,693736.0,0.0,400.0,87619.0,1437889,3028960,0.0,2239933.0,17393894,7,3891040,1270421,1228463,17299.0,430.0,67810,33238126,3669644,234188.0,0,0,0.0,0,484.0,0.0,48400,30285,30288.0,5702864.0,302877.0,351525.0,69337.0,634095.0,212103.0,1313565.0,2633.0,970.0,922.0,200.0,0.0,0.0,8043.0,0.0,216471.0,7031697.0,4271708.0,3035898.0,1524199.0,900099.0,0,0.0
TERRE HAUTE,IN,992952.0,74310110,67359501.0,1266538.0,20202,0.0,399378.0,269574.0,0.0,6407720.0,30736552.0,15289259285,4819944.0,0.0,0,428,0,94191.0,26167.0,16484492.0,106277976,0,62718498,515321.0,2676962.0,308493.0,122039.0,1185317.0,473846,2267786.0,728796.0,10575.0,0,354314,247329282,8096673,0,2406416.0,1407666,5515232.0,4129041.0,13539858.0,6903063.0,159491432,8083482,2380793.0,981771.0,313271.0,1010,15773159.0,9124255.0,6793367.0,17913670.0,415525.0,9565.0,0.0,27231.0,60,4875,205,86196674.0,2723710,30961953.0,9841998,19542774,23794386.0,101038043,22312601,9287457,1121205.0,31263.0,44816060.0,15640179,667500,0.0,6585905.0,0.0,1200917.0,12946359.0,62771156,268669027,62771156,268762517,63055.0,0,0.0,93490.0,0,2003427.0,0,402989.0,0.0,0.0,62771156,268762517,52658.0,0.0,93490.0,2267786.0,12460187,8682689,0.0,21078921.0,678047369,3,591331496,5113131,1418172,8470.0,160.0,0,63276265,315873594,1389616.0,0,0,0.0,0,0.0,0.0,65900,86817,86822.0,294629436.0,868215.0,10194855.0,1974903.0,20828487.0,361905.0,2055596.0,9195.0,4621.0,1118.0,618.0,6972012.0,3493280.0,12527446.0,0.0,5481129.0,17107246.0,6095917.0,3047319.0,1524220.0,0.0,0,0.273972602739726
THE DALLES,OR,150283.0,20069441,21504608.0,423244.0,46506847,0.0,0.0,554994.0,0.0,1165835.0,6222644.0,11703291819,0.0,0.0,2377325,279,0,42722.0,0.0,1404268.0,21550550,0,45860426,2795784.0,123105.0,0.0,0.0,5130701.0,1371882,58351.0,121436.0,0.0,0,975087,128991757,20775291,0,42900.0,2122571,1387149.0,1415468.0,521766.0,1947399.0,16981109,0,5575914.0,352491.0,46820.0,0,0.0,0.0,0.0,2561746.0,74616.0,0.0,0.0,0.0,42,1502,139,13578851.0,0,6460117.0,6504265,4374102,6442331.0,17612212,4972983,1041934,189405.0,277690.0,54796.0,9527928,490973,0.0,3124747.0,0.0,260348.0,2119347.0,43483101,132664130,45860426,141316325,0.0,0,0.0,8652195.0,0,17263.0,0,25637.0,0.0,0.0,45860426,141316325,0.0,70110.0,8652195.0,58351.0,5034366,3028962,0.0,11279371.0,116220538,1,169496087,27291416,2449896,799004.0,46308.0,16285,47509998,141429472,1139947.0,577,0,0.0,0,0.0,0.0,82210,30285,30288.0,43429026.0,302877.0,3105445.0,858001.0,6818922.0,2631813.0,1455870.0,5959.0,1062.0,0.0,216.0,12670.0,6333.0,261000.0,0.0,2198117.0,2406820.0,1692100.0,713940.0,900099.0,0.0,0,0.0
TOLEDO,OH,7519862.0,1092820264,601929348.0,27419173.0,955027,9818870.0,0.0,1068184.0,2574646.0,6565858.0,228131824.0,70105829177,7698806.0,14269511.0,12345275,7826,0,2695359.0,713971.0,4423786.0,500066993,32,529189271,36630972.0,5507606.0,5892.0,1533988.0,52476002.0,34634600,10473416.0,4519586.0,127947.0,0,312712,6571800983,84592266,0,8942011.0,61378217,88029864.0,3295647702.0,110658043.0,35415246.0,1025056188,309989806,543071881.0,7445035.0,2568451.0,71997,48961618.0,18021601.0,8183964.0,52371467.0,1951135.0,55950.0,729170.0,2040985.0,1263,82396,2511,261285419.0,27550932,395280765.0,33759081,3395968284,242483044.0,453615775,70627850,234825245,166797558.0,16640994.0,79300078.0,2862313144,144123,5000.0,47122876.0,0.0,29377155.0,56801564.0,522353402,7065134112,534698677,7153955014,667353.0,0,75000.0,74551391.0,0,7527886.0,0,1414125.0,3363.0,189508.0,534698677,7153955014,2301883.0,0.0,88820902.0,11026986.0,37371867,37557135,0.0,519299139.0,11515014052,107,4521350869,852530458,221235535,59262018.0,2947936.0,20826465,586703441,7246323063,47582892.0,0,896419,3207523.0,62542180,553570.0,128564.0,1777074,375534,375550.0,1892899014.0,3755485.0,318892237.0,44720458.0,51553703.0,12394676.0,8112555.0,38691.0,12650.0,9726.0,2649.0,4043436.0,1689194.0,13915196.0,0.0,200446667.0,64533527.0,36977728.0,19852519.0,6045370.0,3375220.0,0,0.2849002849002849
TOPEKA,KS,1228519.0,20692511,11674536.0,1313611.0,0,5784760.0,209689.0,1461751.0,30190.0,12978199.0,11452095.0,62374195913,35725421.0,854785.0,27180404,1119,0,1493419.0,94063.0,2951910.0,16405609,2,413361962,12629142.0,1114825.0,2182915.0,534438.0,11718455.0,31014732,9870361.0,1894771.0,0.0,0,4205955,378058955,341093599,0,1804065.0,4259699,2555240.0,376942.0,3318356.0,543909.0,331860816,113335313,1717008.0,479282.0,995077.0,0,28398917.0,9123286.0,4484629.0,2520602.0,899694.0,0.0,562699.0,51263.0,48,5001,69,23193497.0,1613380,10612105.0,5564746,66726510,13036808.0,36975700,12104307,3154845,1365068.0,42364201.0,1810765.0,54247815,6933208,0.0,2813081.0,0.0,22151936.0,3058098.0,420010539,475518726,447190943,478864128,3080962.0,0,0.0,2490617.0,0,756766.0,0,1047299.0,40479.0,273149.0,447190943,478864128,19165983.0,0.0,3345402.0,10321031.0,50025816,25644130,312109.0,94441094.0,807226070,35,123659307,19096828,8600108,2163461.0,1280313.0,2685377,521132575,491047187,2959111.0,0,0,14662998.0,2158124,450670.0,1928938.0,3671049,256413,256427.0,180918119.0,2564258.0,4554074.0,1978791.0,12507984.0,4872150.0,8459305.0,23120.0,10006.0,4615.0,1773.0,823192.0,114703.0,264043.0,0.0,2618621.0,46205895.0,28361986.0,16311134.0,9629737.0,4716479.0,0,0.273972602739726
