City,State,Total_Rev_Prog_Desc
BOONVILLE,NY,711300.0
BOOTHBAY,ME,1425290.0
BOOTHBAY HARBOR,ME,624100.0
BOOTHBAY HBR,ME,611710.0
BORDENTOWN,NJ,2541110.0
BORING,OR,531110.0
BORREGO SPGS,CA,1788421.0
BOSCOBEL,WI,1243020.0
BOSSIER CITY,LA,1248510.0
BOSTIC,NC,900099.0
BOSTON,MA,179283149.0
BOSTON,NY,999999.0
BOSWELL,PA,2700297.0
BOTHELL,WA,8651726.0
BOTTINEAU,ND,621910.0
BOULDER,CO,56245153.0
BOULDER,UT,611600.0
BOULDER CITY,NV,621500.0
BOULDER CREEK,CA,611600.0
BOULDER JUNCTION,WI,900099.0
BOUND BROOK,NJ,621910.0
BOUNTIFUL,UT,1833920.0
BOURBONNAIS,IL,1332820.0
BOVARD,PA,624110.0
BOW,NH,561499.0
BOW,WA,611710.0
BOW MAR,CO,711210.0
BOWIE,MD,8340075.0
BOWIE,TX,624100.0
BOWLING GREEN,KY,6180578.0
BOWLING GREEN,MO,3672808.0
BOWLING GREEN,OH,5978288.0
BOWMAN,ND,2183830.0
BOWMANSVILLE,NY,812900.0
BOX ELDER,MT,624100.0
BOX ELDER,SD,1123220.0
BOXFORD,MA,1126720.0
BOYCE,VA,611600.0
BOYDS,MD,611600.0
BOYDTON,VA,1092120.0
BOYERTOWN,PA,3237208.0
BOYLE,MS,813000.0
BOYLSTON,MA,900099.0
BOYNE CITY,MI,2687049.0
BOYNE FALLS,MI,531110.0
BOYNTON BEACH,FL,7571690.0
BOYS RANCH,TX,621910.0
BOYS TOWN,NE,2424398.0
BOZEMAN,MT,29462610.0
BRADDOCK,PA,900099.0
BRADENTON,FL,13361345.0
BRADFORD,MA,1142710.0
BRADFORD,OH,900099.0
BRADFORD,PA,4136616.0
BRADFORD,VT,621110.0
BRADLEY,ME,452000.0
BRADY,MT,221000.0
BRAINERD,MN,10396523.0
BRAINTREE,MA,8560269.0
BRAITHWAITE,LA,900099.0
BRANCHBURG,NJ,1135399.0
BRANCHVILLE,NJ,713990.0
BRANDENBURG,KY,713940.0
BRANDON,FL,7499927.0
BRANDON,MS,4361858.0
BRANDON,WI,624110.0
BRANDY STA,VA,713990.0
BRANFORD,CT,2840240.0
BRANSON,MO,8025107.0
BRANSON WEST,MO,900099.0
BRASHER FALLS,NY,531110.0
BRASSTOWN,NC,900099.0
BRATTLEBORO,VT,16179973.0
BRAWLEY,CA,2305630.0
BRAZIL,IN,1611229.0
BREA,CA,2331308.0
BRECKENRIDGE,CO,6280218.0
BRECKENRIDGE,MN,1857520.0
BRECKENRIDGE,TX,900099.0
BREESE,IL,900099.0
BREEZEWOOD,PA,900099.0
BREEZY POINT,MN,711210.0
BREMEN,GA,230000.0
BREMEN,IN,622110.0
BREMERTON,WA,12971218.0
BRENHAM,TX,1614089.0
BRENTWOOD,CA,4182140.0
BRENTWOOD,MO,624190.0
BRENTWOOD,NY,3104320.0
BRENTWOOD,TN,11314666.0
BREVARD,NC,1847190.0
BREWER,ME,1432210.0
BREWSTER,MA,1322710.0
BREWSTER,NY,3833728.0
BREWTON,AL,623990.0
BRIARCLIFF,NY,2022819.0
BRIARWOOD,NY,531110.0
BRICK,NJ,6562629.0
BRICK TOWNSHIP,NJ,900099.0
BRIDGEHAMPTON,NY,2236319.0
BRIDGEPORT,CA,712120.0
BRIDGEPORT,CT,19495998.0
BRIDGEPORT,NE,1335320.0
BRIDGEPORT,OH,900099.0
BRIDGEPORT,PA,1422600.0
BRIDGEPORT,WV,2145699.0
BRIDGETON,MO,4044018.0
BRIDGETON,NJ,4715670.0
BRIDGEVIEW,IL,711300.0
BRIDGEVILLE,PA,5836395.0
BRIDGEWATER,MA,515100.0
BRIDGEWATER,NJ,8075684.0
BRIDGEWATER,VA,611600.0
BRIDGMAN,MI,900099.0
BRIGANTINE,NJ,611600.0
BRIGHAM CITY,UT,561520.0
BRIGHTON,CO,6635930.0
BRIGHTON,MA,10695575.0
BRIGHTON,MI,2953808.0
BRIGHTON,TN,624100.0
BRIMFIELD,MA,624110.0
BRISBANE,CA,900099.0
BRISTOL,CT,5069140.0
BRISTOL,FL,900099.0
BRISTOL,IN,2857189.0
BRISTOL,NH,1521709.0
BRISTOL,PA,1992409.0
BRISTOL,RI,9906245.0
BRISTOL,SD,623000.0
BRISTOL,TN,4294198.0
BRISTOL,VA,6234850.0
BRISTOL,VT,621910.0
BRISTOW,VA,900099.0
BRITTON,SD,561499.0
BROADUS,MT,900099.0
BROADVIEW,IL,611600.0
BROADVIEW HEIGHTS,OH,515100.0
BROADWAY,NC,561499.0
BROADWAY,VA,1248400.0
BROCKPORT,NY,2466509.0
BROCKTON,MA,7261327.0
BROCKWAY,PA,1142710.0
BRODHEADSVILLE,PA,624100.0
BRODHEADSVLLE,PA,1801098.0
BROKEN ARROW,OK,6282280.0
BROKEN BOW,NE,1338090.0
BRONX,NY,85472363.0
BRONXVILLE,NY,2122719.0
BROOK,IN,623000.0
BROOK PARK,OH,1441709.0
BROOKEVILLE,MD,2411308.0
BROOKFIELD,CT,4272149.0
BROOKFIELD,IL,4649987.0
BROOKFIELD,MO,900099.0
BROOKFIELD,WI,10799857.0
BROOKHAVEN,GA,3388019.0
BROOKHAVEN,MS,611710.0
BROOKHAVEN,NY,611610.0
BROOKHAVEN,PA,611610.0
BROOKINGS,OR,2273650.0
BROOKINGS,SD,4478897.0
BROOKLANDVL,MD,1425200.0
BROOKLINE,MA,11223946.0
BROOKLINE,MO,900099.0
BROOKLINE,NH,611710.0
BROOKLINE VLG,MA,711110.0
BROOKLYN,CT,531110.0
BROOKLYN,IA,711210.0
BROOKLYN,NY,248827257.0
BROOKLYN CTR,MN,1977609.0
BROOKLYN HEIGHTS,OH,2486440.0
BROOKLYN PARK,MN,3306720.0
BROOKNEAL,VA,900099.0
BROOKS,GA,611600.0
BROOKS,ME,900099.0
BROOKSIDE,NJ,900099.0
BROOKSTON,IN,611600.0
BROOKSVILLE,FL,1130810.0
BROOKVILLE,IN,1155220.0
BROOKVILLE,NY,5055940.0
BROOKVILLE,OH,453310.0
BROOKVILLE,PA,3318939.0
BROOMALL,PA,900099.0
BROOMFIELD,CO,8444746.0
BROWN DEER,WI,713940.0
BROWNING,MT,2133607.0
BROWNS MILLS,NJ,1707790.0
BROWNS SUMMIT,NC,900099.0
BROWNSBORO,AL,812900.0
BROWNSBURG,IN,1953620.0
BROWNSTOWN,PA,531120.0
BROWNSVILLE,OR,611110.0
BROWNSVILLE,PA,1511809.0
BROWNSVILLE,TN,999999.0
BROWNSVILLE,TX,5006518.0
BROWNSVILLE,VT,1614089.0
BROWNVILLE,ME,531110.0
BROWNVILLE,NE,711300.0
BROWNWOOD,TX,721210.0
BRUCETON MLS,WV,621910.0
BRUNO,MN,624210.0
BRUNSWICK,GA,6513758.0
BRUNSWICK,ME,8424919.0
BRUSH,CO,2054209.0
BRYAN,OH,1166310.0
BRYAN,TX,11036865.0
BRYANT,AR,2423198.0
BRYANT,SD,561000.0
BRYCE,UT,451211.0
BRYN ATHYN,PA,1153910.0
BRYN MAWR,PA,5593318.0
BRYSON CITY,NC,2525899.0
BUCHANAN,MI,525920.0
BUCK HILL FLS,PA,711130.0
BUCKEYE,AZ,1167210.0
BUCKHANNON,WV,1169310.0
BUCKSPORT,ME,711110.0
BUCYRUS,KS,900099.0
BUCYRUS,OH,2960719.0
BUDA,TX,1637110.0
BUDD LAKE,NJ,1335520.0
BUELLTON,CA,453000.0
BUENA PARK,CA,3312007.0
BUENA VISTA,CO,1235530.0
BUFFALO,MN,1511699.0
BUFFALO,NY,132609355.0
BUFFALO,WY,1223200.0
BUFFALO GAP,TX,611600.0
BUFFALO GROVE,IL,5170228.0
BUFFLO,NY,711120.0
BUFORD,GA,4140158.0
BUHLER,KS,623000.0
BUIES CREEK,NC,611600.0
BULLARD,TX,110000.0
BULVERDE,TX,1611429.0
BUNCOMBE,IL,110000.0
BUNKER,MO,900099.0
BUNNELL,FL,1947120.0
BUNNLEVEL,NC,900099.0
BURBANK,CA,11059415.0
BURBANK,WA,900099.0
BURDETT,NY,1411229.0
BURGAW,NC,1712999.0
BURIEN,WA,4657318.0
BURKE,NY,900099.0
BURKE,SD,621110.0
BURKE,VA,2953698.0
BURKESVILLE,KY,900099.0
BURLESON,TX,3858849.0
BURLEY,WA,711190.0
BURLINGAME,CA,5261249.0
BURLINGTON,CO,1077300.0
BURLINGTON,IA,1978340.0
BURLINGTON,KS,1380099.0
BURLINGTON,KY,611600.0
BURLINGTON,MA,2568209.0
BURLINGTON,NC,6078529.0
BURLINGTON,NJ,9812309.0
BURLINGTON,VT,27565097.0
BURLINGTON,WA,3484019.0
BURLINGTON,WI,5015639.0
BURNET,TX,813110.0
BURNHAM,PA,713940.0
BURNSVILLE,MN,10179879.0
BURNSVILLE,NC,1944200.0
BURNT HILLS,NY,1754420.0
BURR RIDGE,IL,3234608.0
BURTON,MI,2037130.0
BURTONSVILLE,MD,611710.0
BURWELL,NE,623000.0
BUSHNELL,FL,624221.0
BUTLER,AL,621910.0
BUTLER,PA,6711037.0
BUTTE,MT,5374419.0
BUZZARDS BAY,MA,2411818.0
BYESVILLE,OH,900099.0
BYFIELD,MA,721310.0
BYHALIA,MS,621111.0
BYRNES MILL,MO,624410.0
BYRON CENTER,MI,624210.0
CABLE,WI,611600.0
CABOOL,MO,623000.0
CABOT,AR,525100.0
CACTUS,TX,621110.0
CADILLAC,MI,6863259.0
CADIZ,OH,900099.0
CADOTT,WI,711300.0
CALABASAS,CA,5530528.0
CALAIS,ME,2216200.0
CALDWELL,ID,4124349.0
CALDWELL,NJ,1611599.0
CALEDONIA,NY,519100.0
CALERA,AL,1524089.0
CALEXICO,CA,531310.0
CALHAN,CO,900099.0
CALHOUN,GA,4222506.0
CALIFON,NJ,900099.0
CALIFORNIA,PA,1768120.0
CALIFORNIA CITY,CA,900099.0
CALISTOGA,CA,1613209.0
CALLAWAY,NE,623000.0
CALLICOON,NY,900099.0
CALMAR,IA,624100.0
CALUMET CITY,IL,4542869.0
CALVERT CITY,KY,623000.0
CALVERTON,MD,624100.0
CALVERTON,NY,1511699.0
CAMARILLO,CA,7315859.0
CAMAS,WA,1431489.0
CAMBRIA,CA,1351310.0
CAMBRIA HTS,NY,624100.0
CAMBRIDG SPGS,PA,1183900.0
CAMBRIDGE,ID,623000.0
CAMBRIDGE,IL,900099.0
CAMBRIDGE,MA,58730946.0
CAMBRIDGE,MD,1536800.0
CAMBRIDGE,MN,624100.0
CAMBRIDGE,NE,1235640.0
CAMBRIDGE,NY,1345299.0
CAMBRIDGE,OH,7241887.0
CAMBRIDGE,WI,713940.0
CAMDEN,AR,1523002.0
CAMDEN,ME,1334200.0
CAMDEN,NJ,12981141.0
CAMDEN,SC,2744609.0
CAMDEN ON GLY,WV,621110.0
CAMDENTON,MO,3045598.0
CAMERON,MO,1963209.0
CAMERON,WI,624410.0
CAMILLUS,NY,1522009.0
CAMP HILL,PA,10094253.0
CAMP SPRINGS,MD,1512518.0
CAMP VERDE,AZ,453220.0
CAMPBELL,CA,4191108.0
CAMPBELLSPORT,WI,721214.0
CANAAN,NY,711300.0
CANADIAN,TX,624410.0
CANAL FULTON,OH,624410.0
CANAL WNCHSTR,OH,713990.0
CANANDAIGUA,NY,16297101.0
CANASTOTA,NY,4112250.0
CANBY,CA,624100.0
CANBY,MN,624310.0
CANBY,OR,900099.0
CANDOR,NY,621910.0
CANFIELD,OH,2953738.0
CANNELTON,IN,531110.0
CANNON BEACH,OR,721000.0
CANOGA PARK,CA,3123098.0
CANON CITY,CO,5962919.0
CANONSBURG,PA,2046420.0
CANOVANAS,PR,531310.0
CANTERBURY,NH,1511699.0
CANTON,CT,900099.0
CANTON,GA,9320567.0
CANTON,IL,1916209.0
CANTON,MA,5295922.0
CANTON,ME,531110.0
CANTON,MI,2759789.0
CANTON,MN,453000.0
CANTON,MS,2123299.0
CANTON,NC,721310.0
CANTON,NY,6211629.0
CANTON,OH,35147717.0
CANTON,TX,731410.0
CANYON,CA,611699.0
CANYON,TX,1422397.0
CANYON CNTRY,CA,1511809.0
CANYON COUNTRY,CA,1524299.0
CANYON LAKE,CA,2324109.0
CANYON LAKE,TX,2411908.0
CAPE CORAL,FL,2734642.0
CAPE MAY,NJ,1422410.0
CAPE MAY CH,NJ,3407118.0
CAPE NEDDICK,ME,611710.0
CAPE VINCENT,NY,621910.0
CAPITAN,NM,900099.0
CAPITOL HEIGHTS,MD,999999.0
CAPITOL HGTS,MD,1323820.0
CAPITOLA,CA,1335320.0
CAPON SPRINGS,WV,541900.0
CAPTAIN COOK,HI,1424250.0
CARBONDALE,CO,7569019.0
CARBONDALE,IL,1431209.0
CARBONDALE,PA,624410.0
CARDIFF,CA,1611309.0
CARDIFF BY THE SEA,CA,531110.0
CAREFREE,AZ,1524299.0
CARIBOU,ME,621110.0
CARL JUNCTION,MO,711130.0
CARLINVILLE,IL,734990.0
CARLISLE,MA,531110.0
CARLISLE,OH,623000.0
CARLISLE,PA,10371236.0
CARLSBAD,CA,6492228.0
CARLSBAD,NM,2508710.0
CARLSBAD,TX,713990.0
CARLTON,MN,623000.0
CARMEL,CA,6507738.0
CARMEL,IN,17093364.0
CARMEL,NY,2424398.0
CARMEL BY THE,CA,1422510.0
CARMEL VALLEY,CA,1511809.0
CARMI,IL,1800198.0
CARMICHAEL,CA,6788418.0
CARNATION,WA,900099.0
CARNEGIE,PA,3727197.0
CARO,MI,900099.0
CAROL STREAM,IL,5018417.0
CAROLINA,RI,900099.0
CAROLINA BCH,NC,1955930.0
CARPENTERSVLE,IL,900099.0
CARPINTERIA,CA,1948590.0
CARRABASSETT VALLEY,ME,713990.0
CARRBORO,NC,4192718.0
CARRIERE,MS,900099.0
CARRINGTON,ND,1427900.0
CARRIZO SPGS,TX,900099.0
CARRIZO SPRINGS,TX,900099.0
CARROLL,OH,900099.0
CARROLLTON,AL,611710.0
CARROLLTON,GA,624100.0
CARROLLTON,KY,1621109.0
CARROLLTON,MO,2709578.0
CARROLLTON,OH,2513308.0
CARROLLTON,TX,7586457.0
CARROLLTOWN,PA,1246110.0
CARSON,CA,4471013.0
CARSON CITY,MI,621300.0
CARSON CITY,NV,6077718.0
CARSONVILLE,MI,624200.0
CARTERET,NJ,900099.0
CARTERSVILLE,GA,6733004.0
CARTHAGE,IL,1245110.0
CARTHAGE,MO,1424610.0
CARTHAGE,NC,624410.0
CARTHAGE,NY,1154190.0
CARVER,MA,711210.0
CARVERSVILLE,PA,711110.0
CARY,IL,2325299.0
CARY,NC,15361100.0
CASA GRANDE,AZ,745532.0
CASCADE,ID,900099.0
CASCADE,MD,2328079.0
CASCO,ME,926110.0
CASEYVILLE,IL,519100.0
CASHIERS,NC,611600.0
CASHMERE,WA,900099.0
CASHTON,WI,1859601.0
CASPER,WY,11326848.0
CASS CITY,MI,453310.0
CASS LAKE,MN,2143600.0
CASSADAGA,NY,1431289.0
CASSELBERRY,FL,4208908.0
CASSELTON,ND,900099.0
CASSOPOLIS,MI,1152220.0
CASTILE,NY,519100.0
CASTINE,ME,1243230.0
CASTLE HAYNE,NC,611710.0
CASTLE ROCK,CO,7052648.0
CASTLE ROCK,WA,611600.0
CASTLE VALLEY,UT,611110.0
CASTLETON,VA,711130.0
CASTORLAND,NY,531110.0
CASTRO VALLEY,CA,2746519.0
CASTROVILLE,CA,611710.0
CASTROVILLE,TX,711210.0
CATANO,PR,711130.0
CATAWBA,NC,1865890.0
CATAWBA,SC,923120.0
CATHEDRAL CTY,CA,611600.0
CATLETTSBURG,KY,713990.0
CATO,NY,1522009.0
CATONSVILLE,MD,5622498.0
CATOOSA,OK,812900.0
CATSKILL,NY,3435270.0
CATTARAUGUS,NY,621900.0
CAVALIER,ND,2663919.0
CAVE CREEK,AZ,2786089.0
CAVE JUNCTION,OR,1156100.0
CAYCE,SC,813110.0
CAZADERO,CA,511130.0
CAZENOVIA,NY,2800197.0
CECIL,PA,1800198.0
CECILTON,MD,621910.0
CEDAR CITY,UT,2211641.0
CEDAR FALLS,IA,6083198.0
CEDAR GROVE,WI,541900.0
CEDAR HILL,TX,2588219.0
CEDAR KNOLLS,NJ,4574838.0
CEDAR MTN,NC,1427980.0
CEDAR PARK,TX,4970717.0
CEDAR RAPIDS,IA,35863274.0
CEDAR SPRINGS,MI,524298.0
CEDARBURG,WI,4004010.0
CEDAREDGE,CO,611600.0
CEDARHURST,NY,1511209.0
CEDARTOWN,GA,900099.0
CELEBRATION,FL,1462019.0
CELINA,OH,2760109.0
CELINA,TX,2424309.0
CELORON,NY,624200.0
CENTENNIAL,CO,17759483.0
CENTER,TX,979110.0
CENTER CITY,MN,1866790.0
CENTER CONWAY,NH,531110.0
CENTER HARBOR,NH,900099.0
CENTER LINE,MI,624100.0
CENTER POINT,IA,621910.0
CENTER POINT,IN,900099.0
CENTER VALLEY,PA,621910.0
CENTERBURG,OH,900099.0
CENTEREACH,NY,1156200.0
CENTERPORT,NY,1324990.0
CENTERREACH,NY,525990.0
CENTERVILLE,DE,1051980.0
CENTERVILLE,IA,713940.0
CENTERVILLE,MA,1234300.0
CENTERVILLE,MD,711211.0
CENTERVILLE,OH,1441999.0
CENTERVILLE,SD,623000.0
CENTERVILLE,TX,1611309.0
CENTERVILLE,UT,711110.0
CENTRAL CITY,NE,2335929.0
CENTRAL FALLS,RI,1223310.0
CENTRAL ISLIP,NY,2619820.0
CENTRAL POINT,OR,448000.0
CENTRAL VLY,NY,621910.0
CENTRALIA,IL,4312760.0
CENTRALIA,WA,5271311.0
CENTRE,AL,624200.0
CENTREVILLE,AL,624100.0
CENTREVILLE,IL,622110.0
CENTREVILLE,MD,6081316.0
CENTREVILLE,MS,623990.0
CENTREVILLE,VA,5109017.0
CENTURY,FL,611710.0
CEREDO,WV,1337980.0
CERES,CA,611710.0
CERRILLOS,NM,900099.0
CERRITOS,CA,3036208.0
CHADDS FORD,PA,1800198.0
CHADRON,NE,2424099.0
CHAFFEE,NY,900099.0
CHAGRIN FALLS,OH,6111828.0
CHALFONT,PA,621910.0
CHALLIS,ID,721310.0
CHALMETTE,LA,621300.0
CHAMA,NM,453220.0
CHAMBERLAIN,SD,624410.0
CHAMBERSBURG,PA,10590907.0
CHAMBLEE,GA,1856700.0
CHAMPAIGN,IL,21153646.0
CHAMPLAIN,NY,621910.0
CHAMPLIN,MN,611710.0
CHANDLER,AZ,10400156.0
CHANHASSEN,MN,1235800.0
CHANTILLY,VA,18127581.0
CHANUTE,KS,623312.0
CHAPEL HILL,NC,19789554.0
CHAPIN,SC,2705609.0
CHAPMAN,KS,623000.0
CHAPMANVILLE,WV,621610.0
CHAPPAQUA,NY,3033538.0
CHARDON,OH,900099.0
CHARITON,IA,1166210.0
CHARLEROI,PA,531390.0
CHARLES CITY,IA,1155430.0
CHARLES CITY,VA,1426110.0
CHARLES TOWN,WV,2545228.0
CHARLESTON,IL,624410.0
CHARLESTON,MO,900099.0
CHARLESTON,SC,41401510.0
CHARLESTON,WV,38381616.0
CHARLESTOWN,IN,900099.0
CHARLESTOWN,MA,3589730.0
CHARLESTOWN,RI,519100.0
CHARLEVOIX,MI,624100.0
CHARLO,MT,900099.0
CHARLOTT HALL,MD,900099.0
CHARLOTTE,AR,230000.0
CHARLOTTE,MI,722300.0
CHARLOTTE,NC,83409973.0
CHARLOTTE,VT,2063709.0
CHARLOTTESVILLE,VA,4035920.0
CHARLOTTESVLE,VA,31345743.0
CHARLTON,MA,2352610.0
CHASE CITY,VA,1611399.0
CHASE MILLS,NY,531110.0
CHASKA,MN,4206979.0
CHATFIELD,MN,1845111.0
CHATHAM,MA,3556618.0
CHATHAM,NJ,3125788.0
CHATHAM,NY,1425100.0
CHATHAM,VA,1424710.0
CHATOM,AL,900099.0
CHATSWORTH,CA,2427829.0
CHATTANOOGA,TN,62230856.0
CHAUTAUQUA,NY,2322497.0
CHEBEAGUE IS,ME,1426050.0
CHEBEAGUE ISLAND,ME,900099.0
CHECOTAH,OK,611710.0
CHEEKTOWAGA,NY,6646368.0
CHEHALIS,WA,3812631.0
CHELAN,WA,2580800.0
CHELMSFORD,MA,1511699.0
CHELSEA,AL,623990.0
CHELSEA,MA,8753579.0
CHELSEA,MI,1334120.0
CHELTENHAM,PA,713940.0
CHEPACHET,RI,624410.0
CHEROKEE,IA,1245710.0
CHEROKEE,NC,1614089.0
CHEROKEE VLG,AR,812900.0
CHERRY HILL,NJ,6947408.0
CHERRYFIELD,ME,531120.0
CHERRYVILLE,NC,713990.0
CHESAPEAK BCH,MD,711130.0
CHESAPEAKE,VA,6702718.0
CHESHIRE,CT,7149076.0
CHESTER,CT,3414237.0
CHESTER,MA,711110.0
CHESTER,MD,110000.0
CHESTER,MT,623000.0
CHESTER,NH,900099.0
CHESTER,NJ,541700.0
CHESTER,NY,813312.0
CHESTER,PA,611710.0
CHESTER,SC,624100.0
CHESTER,TX,611600.0
CHESTER,VA,1977399.0
CHESTER,VT,611430.0
CHESTER HTS,PA,900099.0
CHESTER SPRGS,PA,1658510.0
CHESTERFIELD,MA,624410.0
CHESTERFIELD,MI,1335311.0
CHESTERFIELD,MO,13317851.0
CHESTERFIELD,VA,2322699.0
CHESTERLAND,OH,561499.0
CHESTERTON,IN,1969499.0
CHESTERTOWN,MD,2422108.0
CHESTERTOWN,NY,621910.0
CHESTNUT HILL,MA,6629315.0
CHESTNUT RDG,NY,1104100.0
CHESWICK,PA,621910.0
CHETEK,WI,1524089.0
CHEVERLY,MD,2053429.0
CHEVY CHASE,MD,3887839.0
CHEWELAH,WA,711310.0
CHEYENNE,WY,14489501.0
CHEYNEY,PA,611710.0
CHICAGO,IL,404401566.0
CHICAGO HTS,IL,611600.0
CHICHESTER,NH,900099.0
CHICKAMAUGA,GA,611600.0
CHICKASHA,OK,1800198.0
CHICO,CA,11491076.0
CHICOPEE,MA,4093009.0
CHIEFLAND,FL,611430.0
CHILDS,MD,713990.0
CHILLICOTHE,IL,1427880.0
CHILLICOTHE,MO,5080428.0
CHILLICOTHE,OH,15125766.0
CHILMARK,MA,1425180.0
CHILOQUIN,OR,1431219.0
CHINA GROVE,TX,922160.0
CHINCOTEAGUE,VA,1333210.0
CHINLE,AZ,623990.0
CHINO,CA,3615340.0
CHINO HILLS,CA,2735119.0
CHINO VALLEY,AZ,1800198.0
CHINOOK,MT,623000.0
CHIPLEY,FL,611710.0
CHIPPEWA FALLS,WI,711190.0
CHIPPEWA FLS,WI,4038597.0
CHIPPEWA LAKE,OH,611600.0
CHISAGO CITY,MN,1247310.0
CHISHOLM,MN,623000.0
CHITTENANGO,NY,1524509.0
CHITTENDEN,VT,611600.0
CHOCTAW,OK,1155210.0
CHOUTEAU,OK,611710.0
CHOWCHILLA,CA,713990.0
CHRISNEY,IN,624110.0
CHRISTIANA,DE,621910.0
CHRISTIANA,PA,519100.0
CHRISTIANSBRG,OH,561499.0
CHRISTIANSBRG,VA,10788338.0
CHRISTIANSBURG,VA,1338090.0
CHRISTMAS VLY,OR,621900.0
CHRISTOVAL,TX,900099.0
CHULA VISTA,CA,5319953.0
CHUNKY,MS,900099.0
CHURCH HILL,MD,621910.0
CHURCHVILLE,NY,900099.0
CHURCHVILLE,PA,611710.0
CHURUBUSCO,IN,1524509.0
CIALES,PR,900099.0
CICERO,IL,621400.0
CICERO,IN,624120.0
CICERO,NY,4184717.0
CIMARRON,CO,900099.0
CIMARRON,KS,1336910.0
CIMARRON,NM,900099.0
CINCINNATI,OH,156129162.0
CINNAMINSON,NJ,2142499.0
CIRCLE PINES,MN,624410.0
CIRCLEVILLE,OH,2034209.0
CIRCLEVILLE,WV,611600.0
CITRA,FL,611600.0
CITRONELLE,AL,624410.0
CITRUS HEIGHTS,CA,531110.0
CITRUS HTS,CA,3059934.0
CITY OF INDUSTRY,CA,611710.0
CLACKAMAS,OR,4780998.0
CLANTON,AL,1432099.0
CLAREMONT,CA,5947069.0
CLAREMONT,NC,621910.0
CLAREMONT,NH,1248100.0
CLAREMORE,OK,624210.0
CLARENCE,MO,713990.0
CLARENCE,NY,4506197.0
CLARENCE CENTER,NY,623990.0
CLARENCE CTR,NY,623000.0
CLARENDON HLS,IL,611600.0
CLARINDA,IA,1248510.0
CLARION,IA,1338400.0
CLARION,PA,2386930.0
CLARK,NJ,1800198.0
CLARKESVILLE,GA,1611309.0
CLARKS SUMMIT,PA,561499.0
CLARKSBURG,MD,1611309.0
CLARKSBURG,OH,812900.0
CLARKSBURG,WV,4282419.0
CLARKSDALE,MS,1686330.0
CLARKSTON,GA,3757197.0
CLARKSTON,MI,900001.0
CLARKSTON,WA,1698830.0
CLARKSVILLE,AR,1857510.0
CLARKSVILLE,IA,453220.0
CLARKSVILLE,IN,1322920.0
CLARKSVILLE,MD,2242509.0
CLARKSVILLE,MI,531110.0
CLARKSVILLE,MO,1523099.0
CLARKSVILLE,OH,611600.0
CLARKSVILLE,PA,1334100.0
CLARKSVILLE,TN,4670727.0
CLARKTON,NC,624410.0
CLAWSON,MI,711211.0
CLAXTON,GA,900099.0
CLAY,NY,900099.0
CLAY CENTER,KS,624410.0
CLAY CENTER,NE,712110.0
CLAY CITY,IN,624410.0
CLAYMONT,DE,621910.0
CLAYPOOL,IN,532000.0
CLAYSBURG,PA,1511809.0
CLAYTON,CA,1611399.0
CLAYTON,MO,1973899.0
CLAYTON,NC,1614089.0
CLAYTON,NM,480000.0
CLAYTON,NY,3849909.0
CLE ELUM,WA,2052080.0
CLEAR LAKE,IA,611600.0
CLEAR LAKE,SD,522291.0
CLEAR SPRING,MD,621910.0
CLEARFIELD,PA,621910.0
CLEARFIELD,UT,624410.0
CLEARLAKE,CA,621110.0
CLEARMONT,WY,721000.0
CLEARWATER,FL,48428806.0
CLEARWATER,KS,713940.0
CLEBURNE,TX,1960200.0
CLEMMONS,NC,3377480.0
CLEMSON,SC,3205890.0
CLEONA,PA,541900.0
CLERMONT,FL,5521609.0
CLEVELAND,GA,1847690.0
CLEVELAND,NY,621910.0
CLEVELAND,OH,132246483.0
CLEVELAND,OK,1153500.0
CLEVELAND,TN,11290257.0
CLEVELAND,TX,1074420.0
CLEVELAND HEIGHTS,OH,2217740.0
CLEVELAND HTS,OH,2223309.0
CLEVERDALE,NY,1248400.0
CLEWISTON,FL,1325700.0
CLIFFSIDE PARK,NJ,611430.0
CLIFTON,NJ,7738966.0
CLIFTON,NY,900099.0
CLIFTON,TX,738210.0
CLIFTON,VA,2511498.0
CLIFTON FORGE,VA,1335330.0
CLIFTON PARK,NY,5463558.0
CLIFTON SPGS,NY,2146619.0
CLIFTON SPRINGS,NY,624100.0
CLINTON,CT,900099.0
CLINTON,IA,1523099.0
CLINTON,IN,2388810.0
CLINTON,KY,621910.0
CLINTON,MD,1522009.0
CLINTON,MN,1523099.0
CLINTON,MO,4020689.0
CLINTON,MS,5248977.0
CLINTON,NC,624410.0
CLINTON,NJ,1879990.0
CLINTON,NY,2838221.0
CLINTON,OH,623990.0
CLINTON,OK,1338211.0
CLINTON,SC,2765020.0
CLINTON,TN,2710379.0
CLINTON,WA,1322900.0
CLINTON CORS,NY,812910.0
CLINTON TWP,MI,3178130.0
CLINTONVILLE,PA,624200.0
CLINTWOOD,VA,900099.0
CLIVE,IA,611110.0
CLOQUET,MN,3324287.0
CLOSTER,NJ,1711209.0
CLOVER,SC,1857610.0
CLOVERDALE,OR,624410.0
CLOVIS,CA,3920680.0
CLOVIS,NM,1871720.0
CLYDE,KS,623000.0
CLYDE,MI,900099.0
CLYDE,NC,900099.0
CLYDE,TX,621910.0
CM COURT HOUSE,NJ,624410.0
CNTRY CLB HLS,IL,1235922.0
COALING,AL,900099.0
COALINGA,CA,621110.0
COALMONT,IN,999999.0
COARSEGOLD,CA,721210.0
